"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","LT",1262541,253.663943990665,"NA","2","2013","22","3",1963,"1","2","3","LT","2","NA","4","3","NA","NA","NA","NA","3","0 - 1","40","NA","NA","NA","13","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,51606,0,0,0,0,0,0,0,1,"1","1","1","2","2","3","6","NA","NA","8","5","4","5","2","4","3","9","5","8","8","7","7","9","1","1","7","6","7","3","3.4528",49,126254,"1","2","432.75858"
"2013","LT",1262542,253.663943990665,"NA","2","2013","10","4",1965,"2","2","1","LT","2","3","5","1","NA","2","2","1","NA","5","NA","NA","g","NA","NA","NA","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,0,0,0,36,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","5","10","NA","2","9","4","NA","2","5","3","NA","NA","6","4","6","8","7","1","NA","3","NA","8","2","3.4528",47,126254,"1","3","806.15086"
"2013","LT",1262543,253.663943990665,"NA","2","2013","30","2",1993,"1","1","3","LT","1","NA","2","6","NA","2","2","NA","1",,"40","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","NA","NA","2","NA",1,1,0,0,0,5269,1,0,0,0,0,0,0,0,0,0,1,"2","1","3","3","1","3","5","8","7","5","7","3","5","2","3","5","NA","NA","10","5","1","NA","NA","1","NA","3","NA","10","3","3.4528",19,126254,"1","NA","390.02914"
"2013","LT",1262544,253.663943990665,"NA","1","2013","15","1",1992,"1","1","3","LT","1","4","3","6","NA","2","NA","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","1","3","2","NA","2","NA",1,1,545,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","2","3","5","NA","NA","6","8","2","3","1","NA","2","NA","NA","2","5","99","5","8","1","1","10","8","9","3","3.4528",20,126254,"1","2","173.51568"
"2013","LT",1262545,253.663943990665,"NA","2","2013","15","4",1995,"1","1","1","LT","2","NA","1","6","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","2","1","1","1","NA","NA","7","NA","3","3","1","4","2","NA","NA","3","NA","4","NA","10","1","1","3","10","2","2","3.4528",17,126254,"1","2","308.44845"
"2013","LT",1263061,253.663943990665,"NA","1","2013","16","1",1975,"1","1","3","LT","2","NA","3","1","NA","NA","NA","NA","3","9","40","NA","l-n","NA","NA","NA","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,7948,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"3","1","1","1","1","3","1","5","7","NA","7","4","4","3","NA","3","8","1","9","1","2","7","5","1","1","7","9","10","2","3.4528",37,126306,"1","6","105.73189"
"2013","LT",1263062,253.663943990665,"NA","2","2013","38","1",1946,"1","5","2","LT","2","NA","4","7","NA","1","NA","1","3","4","42","NA","NA","NA","15","1","2","NA","NA","NA","NA","3","1","1","2","NA","2","NA",1,1,1570,0,0,1449,1,0,0,0,0,2481,0,25,0,0,1,"1","1","2","1","2","1","5","6","7","4","6","3","3","2","9","2","NA","10","8","6","5","NA","10","1","NA","8","8","6","2","3.4528",66,126306,"1","5","254.56283"
"2013","LT",1263063,253.663943990665,"NA","2","2013","20","3",1987,"1","1","3","LT","2","NA","3","1","NA","NA","NA","NA","3","8","40","NA","b-e","NA","7","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,6445,0,0,0,1,0,0,0,0,0,0,117,0,431,1,"1","2","2","2","1","1","5","9","8","NA","7","5","5","2","4","3","NA","10","8","0","6","7","8","1","1","6","5","10","3","3.4528",25,126306,"1","2","1261.46666"
"2013","LT",1263064,253.663943990665,"NA","2","2013","45","1",1952,"2","2","3","LT","2","NA","4","1","NA","1","NA","NA","3","7","NA","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","NA","1","2","2","NA","2","NA",1,1,4224,0,0,321,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","1","4","8","6","6","4","NA","2","3","3","9","NA","NA","NA","NA","8","10","NA","NA","5","8","NA","2","3.4528",60,126306,"1","2","772.31873"
"2013","LT",1263065,253.663943990665,"NA","1","2013","10","3",1983,"1","2","3","LT","2","NA","5","1","NA","1","NA","NA","3","2","NA","NA","h","NA","NA","1","2","NA","NA","NA","NA","5","1","3","2","NA","2","NA",1,1,3467,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","1","7","8","5","6","NA","5","1","NA","9","NA","NA","NA","6","7","8","10","1","1","2","8","5","1","3.4528",29,126306,"1","6","201.4125"
"2013","LT",1263121,253.663943990665,"NA","1","2013","15","3",1965,"2","5","1","LT","2","5","5","5","NA","1","1","1","NA","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,873,0,0,2498,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","3","5","3","6","5","NA","NA","NA","1","3","3","NA","10","5","3","NA","5","10","1","NA","NA","10","10","NA","3.4528",47,126312,"1","2","239.88952"
"2013","LT",1263122,253.663943990665,"NA","2","2013","20","3",1963,"1","2","3","LT","2","NA","4","4","NA","NA","2","NA","3","6","40","NA","a","NA","NA","1","NA","NA","NA","NA","NA","3","1","1","2","NA","2","NA",1,1,0,0,0,2699,1,0,1184,0,0,0,0,0,0,0,1,"1","2","1","2","2","1","1","5","7","7","8","3","4","2","9","NA","NA","10","10","1","3","6","6","NA","1","5","10","5","NA","3.4528",49,126312,"1","2","334.86734"
"2013","LT",1263123,253.663943990665,"NA","2","2013","5","2",1988,"1","1","3","LT","2","NA","3","1","NA","NA","NA","NA","3","9","NA","NA","a","NA","NA","1","1","NA","NA","NA","NA","4","2","3","NA","NA","2","NA",1,1,6579,0,0,1178,1,0,0,0,0,0,0,44,0,0,1,"2","1","2","1","1","1","1","NA","NA","6","9","3","4","9","2","9","NA","NA","6","3","6","NA","10","1","1","6","9","7","NA","3.4528",24,126312,"1","7","279.78118"
"2013","LT",1263124,253.663943990665,"NA","2","2013","20","4",1991,"1","1","1","LT","2","NA","3","5","NA","2","1","1","3","7","NA","NA","NA","NA","10","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,0,0,0,1084,1,0,0,0,0,0,0,0,0,0,1,"2","1","3","2","1","1","5","NA","9","4","10","NA","4","NA","4","4","NA","NA","7","8","7","99","6","1","1","7","7","NA","NA","3.4528",21,126312,"1","5","453.57667"
"2013","LT",1263125,253.663943990665,"NA","2","2013","30","3",1993,"1","1","1","LT","1","5","2","6","NA","2","NA","NA","1",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,0,0,0,325,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","2","1","1","9","8","10","9","3","2","2","NA","2","NA","7","NA","8","8","NA","6","NA","NA","5","NA","8","2","3.4528",19,126312,"1","2","391.1762"
"2013","LT",1263551,253.663943990665,"NA","2","2013","30","1",1988,"2","1","3","LT","2","NA","5","1","NA","1","NA","NA","2","5","NA","NA","h","NA","NA","NA","2","NA","NA","NA","NA","2","2","2","2","NA","2","NA",1,1,1274,0,0,1195,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","1","1","1","6","10","6","6","3","3","3","3","3","NA","NA","NA","6","7","NA","8","NA","NA","NA","10","7","NA","3.4528",24,126355,"1","5","226.43668"
"2013","LT",1263552,253.663943990665,"NA","1","2013","20","2",1978,"1","2","1","LT","2","NA","6","1","NA","NA","NA","NA","3","2","40","NA","b-e","NA","13","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,8788,0,0,0,1,0,0,0,106,0,0,65,0,0,1,"2","1","1","3","2","1","5","9","10","6","9","3","4","4","4","2","NA","10","7","NA","5","6","4","1","1","9","5","NA","4","3.4528",34,126355,"1","2","91.81928"
"2013","LT",1263571,253.663943990665,"NA","2","2013","15","1",1959,"1","2","1","LT","2","NA","5","1","NA","NA","NA","NA","3","0 - 1","40","NA","p","NA","13","NA","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,7695,0,0,0,1,0,0,0,2057,0,0,0,0,0,1,"1","1","3","2","2","1","5","7","10","NA","NA","5","4","3","NA","3","8","10","4","0","6","5","10","1","1","9","6","8","2","3.4528",53,126357,"1","2","383.55235"
"2013","LT",1263572,253.663943990665,"NA","2","2013","25","2",1954,"2","5","1","LT","2","NA","5","1","NA","NA","NA","1","NA","2","NA","NA","a","NA","12","1","2","NA","NA","NA","NA","3","2","3","2","3","2","NA",1,1,5803,0,0,1936,1,0,0,0,1421,0,0,0,0,0,1,"1","1","2","1","1","1","5","9","9","8","7","9","3","2","NA","2","NA","9","7","NA","6","5","9","1","NA","7","8","8","3","3.4528",58,126357,"1","2","951.47646"
"2013","LT",1263573,253.663943990665,"NA","1","2013","10","3",1987,"1","1","3","LT","2","2","2","1","NA","1","NA","NA","3","7","40","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","1","1","3","2","NA","2","NA",1,1,4291,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","1","NA","9","7","NA","4","4","2","NA","1","NA","NA","10","4","0","7","99","1","NA","3","9","6","2","3.4528",25,126357,"1","2","188.87499"
"2013","LT",1263574,253.663943990665,"NA","2","2013","18","1",1994,"1","1","3","LT","2","NA","2","6","NA","2","1","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","5","9","1","5","6","5","5","1","4","3","NA","NA","10","7","5","0","6","1","NA","NA","NA","NA","NA","3.4528",18,126357,"1","5","358.60043"
"2013","LT",1263575,253.663943990665,"NA","2","2013","20","4",1990,"1","1","3","LT","2","NA","3","1","NA","NA","NA","NA","NA","8","NA","NA","b-e","NA","NA","1","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,883,0,0,559,1,0,0,0,0,0,258,0,0,0,1,"3","1","3","2","1","3","1","8","8","5","2","3","4","2","4","9","NA","9","2","5","0","7","NA","1","1","5","6","2","2","3.4528",22,126357,"1","3","106.96032"
"2013","LT",1263681,253.663943990665,"NA","2","2013","15","3",1983,"2","1","1","LT","2","NA","5","2","NA","2","NA","NA","3","4","NA","NA","l-n","NA","NA","1","2","NA","NA","NA","NA","4","2","1","1","NA","2","NA",1,1,2704,0,0,443,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","6","3","8","4","3","1","4","2","2","2","99","NA","7","3","3","7","3","1","1","3","7","3","2","3.4528",29,126368,"1","2","595.25641"
"2013","LT",1263682,253.663943990665,"NA","2","2013","10","4",1941,"2","4","1","LT","2","NA","5","7","NA","NA","1","NA","3","2","NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,2494,1,0,0,0,0,2324,257,0,0,0,1,"1","1","1","2","1","3","5","1","5","8","5","NA","3","2","NA","4","NA","NA","10","7","4","5","6","1","1","10","7","10","3","3.4528",71,126368,"1","6","95.80178"
"2013","LT",1263685,253.663943990665,"NA","2","2013","20","1",1982,"1","2","3","LT","2","NA","5","1","NA","NA","NA","NA","3","3","40","NA","o","NA","13","NA","NA","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,10168,0,0,0,1,0,0,0,237,0,0,2392,0,0,1,"2","1","3","1","2","2","1","1","10","NA","7","4","4","1","4","1","NA","10","8","5","0","8","7","NA","1","7","NA","9","2","3.4528",30,126368,"1","2","1601.28751"
"2013","LT",1263781,253.663943990665,"NA","2","2013","14","1",1963,"1","2","3","LT","2","NA","3","1","NA","1","NA","NA","3","7","NA","NA","f","NA","12","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,3627,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","3","6","NA","6","3","10","3","5","1","3","NA","NA","NA","7","4","2","1","NA","1","NA","7","NA","8","3","3.4528",49,126378,"1","6","139.58032"
"2013","LT",1263782,253.663943990665,"NA","2","2013","10","1",1967,"2","5","3","LT","2","NA","3","1","NA","NA","NA","NA","3","5","48","NA","i","NA","13","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,8627,0,0,2241,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","1","8","8","8","NA","4","9","4","4","4","6","6","8","3","NA","8","10","1","1","8","10","NA","1","3.4528",45,126378,"1","2","130.2373"
"2013","LT",1263783,253.663943990665,"NA","2","2013","25","2",1988,"2","1","3","LT","2","5","4","11","NA","1","1","NA","3","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","3","1","NA","2","NA",1,1,0,0,0,4076,1,0,0,0,0,0,0,0,0,0,1,"2","1","3","2","1","1","5","8","1","5","9","3","5","2","4","2","NA","NA","NA","0","8","NA","8","NA","1","8","10","NA","2","3.4528",24,126378,"1","6","243.9367"
"2013","LT",1263784,253.663943990665,"NA","2","2013","25","4",1990,"1","1","3","LT","2","NA","3","1","NA","NA","NA","NA","3","7","40","NA","b-e","NA","12","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,8899,0,0,0,1,0,0,0,0,0,0,91,0,0,1,"1","1","1","2","1","3","1","8","9","8","NA","NA","4","3","4","1","10","7","2","5","NA","7","9","1","NA","NA","10","9","2","3.4528",22,126378,"1","6","154.95398"
"2013","LT",1263785,253.663943990665,"NA","1","2013","25","3",1994,"2","1","1","LT","2","NA","2","6","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","1","3","6","6","NA","5","10","3","3","2","4","NA","NA","NA","NA","8","NA","5","NA","1","1","6","7","8","NA","3.4528",18,126378,"1","2","924.13578"
"2013","LT",1264261,253.663943990665,"NA","2","2013","20","3",1976,"2","2","1","LT","1","5","5","5","NA","2","2","NA","NA","5","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","2","3","NA","NA","2","NA",1,1,0,0,0,476,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","2","1","1","1","10","5","NA","7","NA","9","2","5","2","NA","NA","NA","3","99","NA","NA","1","NA","5","10","10","NA","3.4528",36,126426,"1","2","1141.61404"
"2013","LT",1264262,253.663943990665,"NA","2","2013","20","4",1969,"1","2","1","LT","2","NA","3","1","NA","NA","NA","1","3","7","40","NA","f","NA","13","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,9505,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","1","7","10","7","9","3","4","2","3","NA","9","NA","8","9","NA","6","NA","1","1","NA","10","10","2","3.4528",43,126426,"1","2","237.75024"
"2013","LT",1264263,253.663943990665,"NA","1","2013","17","3",1994,"1","1","1","LT","1","NA","2","6","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,878,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","5","5","7","8","NA","5","2","NA","NA","3","NA","NA","NA","99","2","9","NA","NA","2","6","8","NA","3","3.4528",18,126426,"1","6","140.73488"
"2013","LT",1264601,253.663943990665,"NA","2","2013","23","2",1956,"2","5","3","LT","1","5","3","8","NA","1","2","NA","3","9","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","2","2","NA","2","1",1,1,0,0,0,1113,1,0,0,0,0,0,0,0,713,0,1,"1","1","1","3","2","3","1","5","6","10","10","4","3","1","NA","3","NA","10","NA","1","7","NA","NA","1","NA","NA","4","8","2","3.4528",56,126460,"1","7","315.19326"
"2013","LT",1264602,253.663943990665,"NA","2","2013","16","3",1932,"2","4","3","LT","2","NA","1","7","NA","1","2","NA","3","9","40","NA","NA","NA","3","1","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,3138,1,0,0,0,0,4079,462,0,0,0,1,"1","1","1","1","2","1","5","8","NA","NA","10","4","4","2","4","3","NA","8","4","NA","6","NA","10","1","NA","7","7","NA","NA","3.4528",80,126460,"1","7","202.59148"
"2013","LT",1264603,253.663943990665,"NA","2","2013","20","2",1957,"1","2","1","LT","2","NA","NA","NA","NA","NA","NA","NA","3",,"40","NA","NA","NA","12","1","1","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,24190,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1","7","8","7","6","3","3","2","5","2","8","9","NA","1","5","7","1","1","NA","8","5","NA","2","3.4528",55,126460,"1","2","943.44069"
"2013","LT",1264604,253.663943990665,"NA","2","2013","15","1",1979,"1","1","3","LT","2","NA","3","1","NA","NA","NA","NA","3","2","40","NA","g","NA","12","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,7114,0,0,1410,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","5","10","9","NA","7","4","3","2","4","2","9","7","NA","NA","5","9","9","1","1","8","4","10","2","3.4528",33,126460,"1","2","1600.34116"
"2013","LT",1264605,253.663943990665,"NA","2","2013","20","1",1976,"1","2","1","LT","2","NA","3","1","NA","NA","NA","NA","3","7","40","NA","h","NA","13","1","2","NA","NA","NA","NA","2","2","2","2","NA","2","NA",1,1,6311,0,0,2337,1,0,4064,0,0,0,0,138,0,0,1,"3","1","1","1","1","2","5","9","5","7","7","3","NA","2","4","4","99","8","8","3","5","NA","8","1","1","7","10","5","3","3.4528",36,126460,"1","2","625.66254"
"2013","LT",1264661,253.663943990665,"NA","2","2013","20","1",1957,"2","2","1","LT","2","NA","3","1","NA","NA","NA","NA","3","8","40","NA","a","NA","13","1","1","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,2477,0,0,194,1,0,6901,0,0,0,0,0,0,0,1,"2","1","1","NA","1","1","1","10","10","10","NA","3","NA","2","4","2","8","8","8","NA","5","NA","10","1","1","8","10","9","3","3.4528",55,126466,"1","6","565.96745"
"2013","LT",1264662,253.663943990665,"NA","1","2013","22","1",1957,"1","2","1","LT","2","NA","4","1","NA","1","NA","NA","3","3","40","NA","h","NA","NA","1","2","NA","NA","NA","NA","2","2","1","2","NA","2","NA",1,1,2702,0,0,5526,1,0,0,0,0,0,0,0,953,0,1,"1","1","1","1","3","1","5","NA","NA","6","4","4","2","2","1","NA","4","NA","NA","1","6","5","10","1","NA","7","10","6","4","3.4528",55,126466,"1","2","848.1132"
"2013","LT",1264663,253.663943990665,"NA","2","2013","21","2",1983,"1","2","3","LT","2","NA","5","1","NA","NA","NA","NA","3","2","NA","NA","j","NA","12","NA","2","NA","NA","NA","NA","5","1","2","2","2","2","NA",1,1,4048,0,0,1529,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","2","1","1","5","5","NA","1","7","5","NA","3","NA","NA","NA","2","7","7","99","8","10","1","1","NA","7","6","3","3.4528",29,126466,"1","6","566.13824"
"2013","LT",1264664,253.663943990665,"NA","2","2013","15","1",1987,"1","1","3","LT","1","NA","2","5","NA","1","2","1","3","6","NA","NA","NA","6","NA","NA","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,0,0,0,997,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1","8","9","NA","3","4","4","NA","NA","2","NA","99","NA","NA","NA","7","9","1","1","8","NA","8","NA","3.4528",25,126466,"1","7","31.59848"
"2013","LT",1264831,253.663943990665,"NA","2","2013","20","1",1963,"1","2","1","LT","2","NA","4","1","NA","1","NA","NA","3","0 - 1","40","NA","g","NA","NA","1","2","NA","NA","NA","NA","3","2","3","2","NA","2","NA",1,1,3578,0,0,1157,1,0,0,0,0,0,0,0,0,0,1,"NA","1","1","2","1","2","1","7","10","8","7","NA","NA","1","1","3","2","NA","NA","NA","1","99","8","1","1","5","10","8","2","3.4528",49,126483,"1","2","1068.725"
"2013","LT",1264832,253.663943990665,"NA","2","2013","20","1",1965,"2","2","3","LT","2","NA","4","1","NA","NA","NA","NA","3","6","20","NA","a","NA","NA","1","2","NA","NA","NA","NA","NA","2","3","2","NA","2","NA",1,1,5720,0,0,2982,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","2","1","1","7","7","8","1","3","2","1","5","2","NA","NA","99","4","5","7","6","1","1","NA","10","10","3","3.4528",47,126483,"1","2","509.94022"
"2013","LT",1264833,253.663943990665,"NA","2","2013","30","2",1993,"1","1","1","LT","2","3","2","6","NA","2","2","NA","3",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","3","2","1","1","8","8","7","NA","4","NA","9","NA","1","NA","NA","4","1","5","99","NA","1","1","NA","10","7","2","3.4528",19,126483,"1","6","1150.91306"
"2013","LT",1264834,253.663943990665,"NA","2","2013","30","3",1992,"1","1","2","LT","1","NA","4","5","NA","NA","1","NA","3",,"NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,75,1,0,0,0,0,0,1022,0,0,0,1,"1","1","1","1","3","3","1","8","10","NA","10","2","3","2","3","NA","1","NA","8","NA","NA","7","NA","2","1","8","NA","6","NA","3.4528",20,126483,"1","2","171.05388"
"2013","LT",1264835,253.663943990665,"NA","1","2013","22","3",1995,"1","1","3","LT","1","5","1","6","NA","NA","2","NA","3",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","2","2","3","2","NA","2","1",1,1,0,0,0,397,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1","8","8","5","7","3","3","NA","3","9","NA","NA","7","3","6","5","8","1","1","8","7","7","NA","3.4528",17,126483,"1","6","289.25258"
"2013","LT",1265201,253.663943990665,"NA","2","2013","17","4",1977,"1","5","3","LT","2","NA","3","1","NA","NA","NA","NA","3","7","40","NA","b-e","NA","11","NA","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,11471,1204,760,617,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","1","9","8","8","8","4","4","1","3","1","8","NA","8","5","7","2","NA","1","1","6","NA","10","2","3.4528",35,126520,"1","6","317.86335"
"2013","LT",1265202,253.663943990665,"NA","2","2013","11","3",1948,"2","5","1","LT","2","NA","4","3","NA","NA","NA","NA","3","5","42","NA","g","NA","12","1","2","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,655,0,0,0,1,0,0,0,0,14628,0,0,0,0,1,"1","1","2","3","3","1","5","5","5","NA","5","4","NA","1","NA","2","7","8","10","7","8","8","9","1","1","8","8","NA","NA","3.4528",64,126520,"1","3","1168.11821"
"2013","LT",1265205,253.663943990665,"NA","1","2013","40","4",1977,"2","2","3","LT","2","NA","5","1","NA","NA","NA","NA","3","3","40","NA","q","NA","13","1","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,7573,0,0,0,1,0,0,0,0,0,0,32,0,0,1,"1","1","1","3","1","3","5","5","8","5","8","4","3","1","3","2","8","NA","7","4","5","8","9","NA","NA","5","8","10","2","3.4528",35,126520,"1","6","980.05051"
"2013","LT",1265491,253.663943990665,"NA","2","2013","30","3",1988,"2","1","1","LT","2","NA","3","1","NA","1","NA","NA","3","7","NA","NA","b-e","NA","2","2","2","NA","NA","NA","NA","5","1","2","2","NA","2","1",1,1,2708,0,0,4963,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","3","1","3","5","7","2","9","2","9","2","NA","NA","NA","5","9","NA","3","10","10","NA","1","6","7","10","2","3.4528",24,126549,"1","2","101.83843"
"2013","LT",1265492,253.663943990665,"NA","2","2013","28","2",1978,"1","1","3","LT","2","NA","3","3","NA","1","NA","NA","3","7","NA","NA","g","NA","NA","1","2","NA","NA","NA","NA","NA","1","1","2","NA","2","NA",1,1,0,0,0,1149,1,0,1535,0,0,0,0,0,0,0,1,"1","1","2","1","3","3","4","5","7","5","5","3","NA","2","3","2","NA","NA","NA","99","5","7","7","NA","1","9","6","10","1","3.4528",34,126549,"1","6","536.4591"
"2013","LT",1265741,253.663943990665,"NA","2","2013","35","1",1967,"2","2","3","LT","2","NA","3","1","NA","1","NA","NA","3","9","NA","NA","b-e","NA","6","1","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,2658,0,0,0,1,0,0,0,0,0,0,89,0,0,1,"3","1","2","2","1","1","1","3","NA","4","10","3","2","3","3","2","NA","6","7","5","99","4","7","1","1","5","6","7","4","3.4528",45,126574,"1","2","860.47786"
